Head Domains	1146088759	0.003114743925343744	0.00414950409613083	0.0034015707504203869	0.036733807629990026	0.572918426992442	6.4384193126878058E-06	0.41465607028085333	0.62017393192144554	0.99779359497234188
No DA Support	48823103	0.0031549408074288111	0.38120078111381	0.19125631977959287	0.0887695728802817	0.025156246214010608	0.0093518840865153535	0.51416629541141623	0.81293294692883411	0.037555990176334306
Tail Domains	67373762	0.041674502308480264	0.27661346860815045	0.1254217628518354	0.089700364364394561	0.022174982599309209	0.0058976964949649094	0.35844482010667594	0.63140775781527536	0.40302585448620193
Medium Domains	85420647	0.13279245005016177	0.055964186269860494	0.022629271351690884	0.17362104503844369	0.084197980846480822	0.001046854632229606	0.16300905564435728	0.42143867161296494	0.94156225484922862
